ID,Industry,Company,Opportunity,Candidate,Gender,Age,Race,Institution,Aggregate,Qualification,Disciplines,Progress,Successful
15,Financial Services,Client A,1,15,Female,27,White,Stellenberg High School,61,National Senior Certificate,,1,False
1736,Financial Services,Client A,1,1736,Female,23,Black,Stellenberg High School,62,National Senior Certificate,,5,True
216,Financial Services,Client A,1,216,Female,30,Indian,University of Johannesburg,62,Bachelor of Commerce,Investments,4,False
1666,Financial Services,Client A,1,1666,Female,21,Black,Stellenberg High School,50,National Senior Certificate,,1,False
1756,Financial Services,Client A,1,1756,Female,31,Black,Stellenberg High School,60,National Senior Certificate,,1,False
1183,Financial Services,Client A,1,1183,Female,19,Indian,University of Cape Town,66,Bachelor of Commerce,"Economics, Statistics",3,False
1381,Financial Services,Client A,1,1381,Female,21,Black,University of Cape Town,74,Bachelor of Social Science,"Government and Public Sector, Politics",1,False
2023,Financial Services,Client A,1,2023,Female,27,Black,University of Cape Town,63,Bachelor of Science (Honours),"Mathematics, Statistics",1,False
865,Financial Services,Client A,1,865,Female,31,Coloured,University of Pretoria,55,Bachelor of Commerce (Honours),Marketing,1,False
517,Financial Services,Client A,1,517,Female,30,Asian,Stellenberg High School,59,National Senior Certificate,,1,False
598,Financial Services,Client A,1,598,Female,25,Indian,Stellenberg High School,55,National Senior Certificate,,2,False
196,Financial Services,Client A,1,196,Female,27,Black,Stellenbosch University,65,Bachelor of Economics,"Business and Management Studies, Economics",1,False
289,Financial Services,Client A,1,289,Female,28,Indian,North-West University,71,Bachelor of Commerce,"Agriculture and Forestry, Economics, Risk Management",4,False
951,Financial Services,Client A,1,951,Female,24,Coloured,Stellenberg High School,70,National Senior Certificate,,5,True
1536,Financial Services,Client A,1,1536,Female,26,Black,University of Johannesburg,52,Bachelor of Commerce (Honours),Land and Property Management,1,False
1791,Financial Services,Client A,1,1791,Female,30,Black,University of Johannesburg,54,Bachelor of Commerce,"Economics, Transport and Logistics",1,False
1121,Financial Services,Client A,1,1121,Female,24,Asian,Stellenberg High School,71,National Senior Certificate,,2,False
550,Financial Services,Client A,1,550,Female,22,Coloured,Stellenberg High School,59,National Senior Certificate,,2,False
157,Financial Services,Client A,1,157,Female,31,Black,University of Cape Town,64,Master of Business Science,Industrial and Organisational Psychology,3,False
420,Financial Services,Client A,1,420,Female,21,Black,Stellenberg High School,60,National Senior Certificate,,3,False
923,Financial Services,Client A,1,923,Female,32,Coloured,North-West University,52,Bachelor of Laws,Law,5,True
478,Financial Services,Client A,1,478,Female,22,Black,Stellenberg High School,61,National Senior Certificate,,1,False
1379,Financial Services,Client A,1,1379,Female,30,Indian,University of Johannesburg,75,Bachelor of Arts,"General Management, Human Resources",2,False
554,Financial Services,Client A,1,554,Female,30,Asian,Stellenbosch University,69,Bachelor of Arts,,1,False
1203,Financial Services,Client A,1,1203,Female,28,Black,University of Johannesburg,64,Bachelor of Science,"Mathematics, Statistics",3,False
391,Financial Services,Client A,1,391,Female,30,Coloured,Stellenberg High School,67,National Senior Certificate,,1,False
579,Financial Services,Client A,1,579,Female,30,White,University of Cape Town,64,Bachelor of Science in Engineering,"Electrical and Electronic Engineering, Mechanical Engineering",3,False
2134,Financial Services,Client A,1,2134,Female,28,Indian,Stellenberg High School,55,National Senior Certificate,,3,False
1942,Financial Services,Client A,1,1942,Female,31,Indian,University of Pretoria,68,Doctor of Philosophy,Information Systems,5,True
2093,Financial Services,Client A,1,2093,Female,26,Asian,University of Cape Town,71,Master of Science,"Languages and Linguistics, Medicine, Pathology",1,False
821,Financial Services,Client A,1,821,Female,24,Asian,Tshwane University of Technology,65,Bachelor of Technology,Information Technology,1,False
2207,Financial Services,Client A,1,2207,Female,28,White,Stellenberg High School,59,National Senior Certificate,,1,False
1007,Financial Services,Client A,1,1007,Female,18,Black,Stellenberg High School,56,National Senior Certificate,,1,False
1249,Financial Services,Client A,1,1249,Female,28,Coloured,University of KwaZulu-Natal,60,Bachelor of Science in Engineering,Electrical and Electronic Engineering,2,False
1367,Financial Services,Client A,1,1367,Female,21,Black,Stellenberg High School,51,National Senior Certificate,,3,False
665,Financial Services,Client A,1,665,Female,22,Coloured,University of Cape Town,64,Bachelor of Science,Construction,4,False
1955,Financial Services,Client A,1,1955,Female,30,Coloured,Stellenberg High School,58,National Senior Certificate,,5,True
143,Financial Services,Client A,1,143,Female,26,White,Stellenberg High School,74,National Senior Certificate,,2,False
1971,Financial Services,Client A,1,1971,Female,30,Asian,Stellenbosch University,60,Postgraduate Diploma,Philosophy,4,False
1618,Financial Services,Client A,1,1618,Female,27,White,Stellenberg High School,71,National Senior Certificate,,1,False
422,Financial Services,Client A,1,422,Female,30,Coloured,University of Cape Town,50,Bachelor of Social Science,"Government and Public Sector, Politics",1,False
800,Financial Services,Client A,1,800,Female,29,White,University of KwaZulu-Natal,52,Bachelor of Science,"Mathematics, Statistics",2,False
616,Financial Services,Client A,1,616,Female,23,Asian,Stellenberg High School,58,National Senior Certificate,,1,False
296,Financial Services,Client A,1,296,Female,21,Asian,Stellenberg High School,58,National Senior Certificate,,2,False
402,Financial Services,Client A,1,402,Female,27,Indian,Stellenberg High School,53,National Senior Certificate,,1,False
89,Financial Services,Client A,1,89,Female,26,White,University of Cape Town,69,Bachelor of Science,Medicine,1,False
1725,Financial Services,Client A,1,1725,Female,19,White,Stellenberg High School,60,National Senior Certificate,,2,False
2269,Financial Services,Client A,1,2269,Female,19,White,Stellenberg High School,73,National Senior Certificate,,1,False
132,Financial Services,Client A,1,132,Female,22,Coloured,University of Cape Town,63,Master of Philosophy,"Education, Mathematics",1,False
1319,Financial Services,Client A,1,1319,Female,19,White,Stellenberg High School,59,National Senior Certificate,,2,False
1395,Financial Services,Client A,1,1395,Female,27,Asian,Stellenberg High School,66,National Senior Certificate,,1,False
1745,Financial Services,Client A,1,1745,Female,30,Indian,Stellenberg High School,75,National Senior Certificate,,2,False
1949,Financial Services,Client A,1,1949,Female,20,Black,University of Cape Town,59,Bachelor of Science,Construction,1,False
1692,Financial Services,Client A,1,1692,Female,19,Coloured,University of KwaZulu-Natal,65,Bachelor of Laws,Law,1,False
725,Financial Services,Client A,1,725,Female,24,Indian,Stellenberg High School,55,National Senior Certificate,,3,False
1484,Financial Services,Client A,1,1484,Female,18,White,Stellenberg High School,52,National Senior Certificate,,2,False
270,Financial Services,Client A,1,270,Female,23,Asian,Stellenberg High School,58,National Senior Certificate,,1,False
2160,Financial Services,Client A,1,2160,Female,22,Coloured,Stellenberg High School,64,National Senior Certificate,,1,False
1766,Financial Services,Client A,1,1766,Female,31,Indian,North-West University,52,Bachelor of Commerce,"Business and Management Studies, Transport and Logistics",1,False
918,Financial Services,Client A,1,918,Female,30,Black,University of Johannesburg,75,Bachelor of Education (Honours),"Education, Electrical and Electronic Engineering",1,False
1911,Financial Services,Client A,1,1911,Female,28,Coloured,Stellenberg High School,64,National Senior Certificate,,1,False
1712,Financial Services,Client A,1,1712,Female,20,Asian,Stellenberg High School,58,National Senior Certificate,,5,True
1338,Financial Services,Client A,1,1338,Female,29,Black,Stellenberg High School,67,National Senior Certificate,,1,False
376,Financial Services,Client A,1,376,Female,27,Indian,Stellenberg High School,63,National Senior Certificate,,1,False
334,Financial Services,Client A,1,334,Female,18,White,University of Cape Town,51,Bachelor of Arts,,1,False
1506,Financial Services,Client A,1,1506,Female,21,Coloured,Stellenberg High School,67,National Senior Certificate,,1,False
2166,Financial Services,Client A,1,2166,Female,31,Asian,Stellenberg High School,57,National Senior Certificate,,2,False
1119,Financial Services,Client A,1,1119,Female,25,Asian,University of Cape Town,68,Bachelor of Business Science,"Business and Management Studies, Computer Science",2,False
911,Financial Services,Client A,1,911,Female,20,White,University of Cape Town,60,Bachelor of Arts,,1,False
777,Financial Services,Client A,1,777,Female,22,Coloured,University of Cape Town,73,Bachelor of Social Science (Honours),"Government and Public Sector, Law, Law Enforcement, Sociology",2,False
1462,Financial Services,Client A,1,1462,Female,23,Black,Stellenberg High School,65,National Senior Certificate,,1,False
329,Financial Services,Client A,1,329,Female,23,Indian,Stellenberg High School,61,National Senior Certificate,,1,False
1989,Financial Services,Client A,1,1989,Female,26,Indian,Stellenberg High School,64,National Senior Certificate,,1,False
1701,Financial Services,Client A,1,1701,Female,29,White,Stellenberg High School,70,National Senior Certificate,,2,False
13,Financial Services,Client A,1,13,Female,25,Asian,University of Cape Town,71,Master of Social Science,Economics,1,False
898,Financial Services,Client A,1,898,Female,23,Asian,Stellenberg High School,69,National Senior Certificate,,2,False
172,Financial Services,Client A,1,172,Female,18,Black,University of Cape Town,60,Bachelor of Science in Engineering,Civil Engineering,1,False
261,Financial Services,Client A,1,261,Female,25,Indian,Stellenberg High School,63,National Senior Certificate,,5,True
1578,Financial Services,Client A,1,1578,Female,28,Asian,Stellenberg High School,57,National Senior Certificate,,1,False
1836,Financial Services,Client A,1,1836,Female,21,Coloured,University of Cape Town,75,Bachelor of Arts,"Languages and Linguistics, Philosophy",3,False
902,Financial Services,Client A,1,902,Female,22,Black,Stellenberg High School,54,National Senior Certificate,,1,False
259,Financial Services,Client A,1,259,Female,26,Black,Stellenberg High School,50,National Senior Certificate,,2,False
845,Financial Services,Client A,1,845,Female,20,Asian,University of Johannesburg,69,Bachelor of Science,"Biological Sciences, Geography and Environmental Sciences",4,False
139,Financial Services,Client A,1,139,Female,30,Coloured,Stellenberg High School,55,National Senior Certificate,,2,False
320,Financial Services,Client A,1,320,Female,25,Asian,Varsity College,71,Bachelor of Commerce,Marketing,5,True
1985,Financial Services,Client A,1,1985,Female,19,White,North-West University,73,Bachelor of Commerce,"Business and Management Studies, General Management, Law",1,False
1597,Financial Services,Client A,1,1597,Female,26,Coloured,Stellenbosch University,66,Postgraduate Diploma,Law,3,False
1527,Financial Services,Client A,1,1527,Female,22,Asian,University of KwaZulu-Natal,65,Postgraduate Diploma,Occupational Health and Safety,1,False
559,Financial Services,Client A,1,559,Female,28,White,Stellenberg High School,66,National Senior Certificate,,4,False
140,Financial Services,Client A,1,140,Female,20,Coloured,Stellenberg High School,62,National Senior Certificate,,1,False
113,Financial Services,Client A,1,113,Female,18,Asian,University of Johannesburg,69,Bachelor of Arts,"Art and Design, Communications and Public Relations",1,False
532,Financial Services,Client A,1,532,Female,18,Indian,Stellenberg High School,55,National Senior Certificate,,2,False
225,Financial Services,Client A,1,225,Female,26,White,Stellenberg High School,61,National Senior Certificate,,1,False
724,Financial Services,Client A,1,724,Female,29,Indian,Stellenberg High School,60,National Senior Certificate,,2,False
2264,Financial Services,Client A,1,2264,Female,27,Black,Stellenberg High School,62,National Senior Certificate,,4,False
1906,Financial Services,Client A,1,1906,Female,22,Indian,University of Johannesburg,67,Bachelor of Commerce (Honours),"General Management, Information Technology",1,False
326,Financial Services,Client A,1,326,Female,28,Asian,Stellenberg High School,71,National Senior Certificate,,1,False
1829,Financial Services,Client A,1,1829,Female,21,Indian,Stellenbosch University,68,Bachelor of Consumer Science,Consumer Science,5,True
2176,Financial Services,Client A,1,2176,Female,27,Asian,Stellenberg High School,55,National Senior Certificate,,3,False
715,Financial Services,Client A,1,715,Female,31,White,Stellenberg High School,58,National Senior Certificate,,2,False
847,Financial Services,Client A,1,847,Female,27,Coloured,University of Pretoria,65,Bachelor of Commerce,"Business and Management Studies, Entrepreneurship",1,False
194,Financial Services,Client A,1,194,Female,28,Asian,University of Johannesburg,52,Postgraduate Diploma,Accounting and Auditing,2,False
574,Financial Services,Client A,1,574,Female,28,Indian,Stellenbosch University,72,Postgraduate Diploma,Geography and Environmental Sciences,2,False
947,Financial Services,Client A,1,947,Female,27,White,Stellenbosch University,73,Bachelor of Medical Science,Medicine,2,False
504,Financial Services,Client A,1,504,Female,20,Black,Stellenberg High School,64,National Senior Certificate,,2,False
2157,Financial Services,Client A,1,2157,Female,30,Indian,Stellenberg High School,56,National Senior Certificate,,5,True
1511,Financial Services,Client A,1,1511,Female,27,White,Stellenberg High School,72,National Senior Certificate,,1,False
646,Financial Services,Client A,1,646,Female,23,Indian,Nelson Mandela University,74,Bachelor of Technology,Business and Management Studies,1,False
4,Financial Services,Client A,1,4,Female,22,Coloured,Stellenberg High School,50,National Senior Certificate,,1,False
2142,Financial Services,Client A,1,2142,Female,25,Asian,Stellenberg High School,75,National Senior Certificate,,2,False
468,Financial Services,Client A,1,468,Female,25,Black,Stellenberg High School,60,National Senior Certificate,,2,False
6,Financial Services,Client A,1,6,Female,29,Coloured,Stellenberg High School,72,National Senior Certificate,,3,False
1721,Financial Services,Client A,1,1721,Female,20,Indian,Stellenberg High School,74,National Senior Certificate,,3,False
1862,Financial Services,Client A,1,1862,Female,19,Black,Stellenberg High School,68,National Senior Certificate,,1,False
548,Financial Services,Client A,1,548,Female,19,Coloured,University of Johannesburg,61,Bachelor of Arts,Communications and Public Relations,1,False
229,Financial Services,Client A,1,229,Female,21,White,Stellenberg High School,57,National Senior Certificate,,5,True
1064,Financial Services,Client A,1,1064,Female,29,White,Stellenberg High School,67,National Senior Certificate,,2,False
543,Financial Services,Client A,1,543,Female,29,Asian,Stellenberg High School,55,National Senior Certificate,,2,False
243,Financial Services,Client A,1,243,Female,19,Black,Stellenberg High School,70,National Senior Certificate,,1,False
899,Financial Services,Client A,1,899,Female,24,White,Stellenberg High School,63,National Senior Certificate,,5,True
1472,Financial Services,Client A,1,1472,Female,29,Black,Stellenberg High School,58,National Senior Certificate,,3,False
1161,Financial Services,Client A,1,1161,Female,22,Indian,University of Cape Town,69,Bachelor of Social Science (Honours),"Government and Public Sector, Law, Law Enforcement, Sociology",2,False
1704,Financial Services,Client A,1,1704,Female,24,Black,Stellenbosch University,50,Bachelor of Speech Therapy and Audiology,Medicine,2,False
1414,Financial Services,Client A,1,1414,Female,26,Black,Stellenberg High School,68,National Senior Certificate,,2,False
843,Financial Services,Client A,1,843,Female,18,Coloured,University of Pretoria,71,Bachelor of Commerce,Business and Management Studies,1,False
1848,Financial Services,Client A,1,1848,Female,18,Indian,Stellenberg High School,75,National Senior Certificate,,1,False
2005,Financial Services,Client A,1,2005,Female,19,Coloured,Stellenberg High School,72,National Senior Certificate,,1,False
277,Financial Services,Client A,1,277,Female,29,Black,Stellenberg High School,51,National Senior Certificate,,4,False
662,Financial Services,Client A,1,662,Female,24,Asian,Stellenbosch University,62,Bachelor of Arts,,1,False
1867,Financial Services,Client A,1,1867,Female,28,Asian,University of Cape Town,61,Bachelor of Social Science (Honours),"International Relations, Politics",2,False
1566,Financial Services,Client A,1,1566,Female,24,White,Stellenberg High School,63,National Senior Certificate,,1,False
315,Financial Services,Client A,1,315,Female,30,Black,Stellenberg High School,50,National Senior Certificate,,2,False
1344,Financial Services,Client A,1,1344,Female,24,Black,Stellenberg High School,53,National Senior Certificate,,1,False
1669,Financial Services,Client A,1,1669,Female,25,Coloured,University of Pretoria,62,Master of Philosophy,Human Resources,2,False
692,Financial Services,Client A,1,692,Female,19,Asian,University of Pretoria,67,Bachelor of Commerce,"Economics, Finance, Investments",3,False
2127,Financial Services,Client A,1,2127,Female,19,Asian,Stellenberg High School,56,National Senior Certificate,,2,False
425,Financial Services,Client A,1,425,Female,31,Indian,University of Pretoria,58,Doctor of Philosophy,Statistics,3,False
595,Financial Services,Client A,1,595,Female,19,Coloured,North-West University,50,Bachelor of Commerce,Statistics,1,False
2284,Financial Services,Client A,1,2284,Female,25,Coloured,University of Cape Town,75,Bachelor of Science (Honours),"Biological Sciences, Geography and Environmental Sciences",1,False
623,Financial Services,Client A,1,623,Female,27,White,Stellenberg High School,60,National Senior Certificate,,1,False
1519,Financial Services,Client A,1,1519,Female,22,Asian,Stellenberg High School,64,National Senior Certificate,,3,False
1360,Financial Services,Client A,1,1360,Female,26,Asian,University of Cape Town,61,Doctor of Philosophy,Geography and Environmental Sciences,1,False
228,Financial Services,Client A,1,228,Female,30,Asian,Stellenberg High School,62,National Senior Certificate,,4,False
1454,Financial Services,Client A,1,1454,Female,28,White,Stellenbosch University,51,Bachelor of Science,,3,False
1170,Financial Services,Client A,1,1170,Female,20,White,University of South Africa,64,Bachelor of Commerce,Economics,1,False
1727,Financial Services,Client A,1,1727,Female,22,Coloured,Stellenberg High School,58,National Senior Certificate,,2,False
1428,Financial Services,Client A,1,1428,Female,22,Coloured,Stellenberg High School,57,National Senior Certificate,,3,False
67,Financial Services,Client A,1,67,Female,23,Indian,Stellenbosch University,64,Doctor of Letters,Languages and Linguistics,1,False
25,Financial Services,Client A,1,25,Female,19,White,University of Johannesburg,62,Bachelor of Science,"Mathematics, Statistics",2,False
1236,Financial Services,Client A,1,1236,Female,20,Asian,Stellenberg High School,65,National Senior Certificate,,2,False
145,Financial Services,Client A,1,145,Female,20,Indian,University of Johannesburg,73,Bachelor of Engineering Technology,Mining Engineering,1,False
537,Financial Services,Client A,1,537,Female,22,Indian,University of Cape Town,56,Bachelor of Social Science (Honours),Economics,1,False
812,Financial Services,Client A,1,812,Female,23,White,Stellenberg High School,61,National Senior Certificate,,2,False
1456,Financial Services,Client A,1,1456,Female,24,Black,Stellenberg High School,67,National Senior Certificate,,5,True
86,Financial Services,Client A,1,86,Female,25,Indian,Stellenberg High School,68,National Senior Certificate,,1,False
1255,Financial Services,Client A,1,1255,Female,19,Indian,University of Johannesburg,53,Bachelor of Arts,Psychology,2,False
1765,Financial Services,Client A,1,1765,Female,31,White,Stellenberg High School,71,National Senior Certificate,,2,False
1728,Financial Services,Client A,1,1728,Female,30,Indian,Stellenberg High School,70,National Senior Certificate,,2,False
1534,Financial Services,Client A,1,1534,Female,22,Indian,University of Johannesburg,72,Bachelor of Science,"Computer Science, Mathematics, Statistics",5,True
1396,Financial Services,Client A,1,1396,Female,18,Black,University of Johannesburg,61,Bachelor of Construction,Construction,3,False
485,Financial Services,Client A,1,485,Female,22,Black,Stellenberg High School,73,National Senior Certificate,,1,False
2056,Financial Services,Client A,1,2056,Female,27,White,Stellenberg High School,72,National Senior Certificate,,3,False
2202,Financial Services,Client A,1,2202,Female,28,Coloured,North-West University,72,Bachelor of Arts,"Law, Psychology",1,False
1784,Financial Services,Client A,1,1784,Female,28,White,University of Cape Town,60,Bachelor of Science,Construction,3,False
1487,Financial Services,Client A,1,1487,Female,27,White,University of Cape Town,61,Bachelor of Arts,"Art and Design, History of Art, Architecture and Design",1,False
2270,Financial Services,Client A,1,2270,Female,21,Coloured,University of Johannesburg,74,Bachelor of Science,"Mathematics, Psychology",2,False
363,Financial Services,Client A,1,363,Female,24,Coloured,Stellenbosch University,53,Bachelor of Arts,Information Systems,3,False
750,Financial Services,Client A,1,750,Female,28,White,Stellenberg High School,64,National Senior Certificate,,1,False
1921,Financial Services,Client A,1,1921,Female,29,Coloured,University of Pretoria,69,Doctor of Philosophy,Information Systems,1,False
1027,Financial Services,Client A,1,1027,Female,25,Indian,Stellenberg High School,56,National Senior Certificate,,1,False
1031,Financial Services,Client A,1,1031,Female,26,Coloured,University of Cape Town,61,Bachelor of Music,"Music, Performing Arts",5,True
1575,Financial Services,Client A,1,1575,Female,29,Black,University of Johannesburg,52,Bachelor of Science,"Mathematics, Statistics",1,False
1336,Financial Services,Client A,1,1336,Female,30,Coloured,University of Cape Town,73,Bachelor of Social Science,"Sociology, Theology and Religious Studies",1,False
2031,Financial Services,Client A,1,2031,Female,28,Black,Stellenberg High School,61,National Senior Certificate,,1,False
1449,Financial Services,Client A,1,1449,Female,31,Asian,Stellenberg High School,73,National Senior Certificate,,2,False
666,Financial Services,Client A,1,666,Female,18,Coloured,University of Johannesburg,72,Bachelor of Science,Education,2,False
365,Financial Services,Client A,1,365,Female,24,Coloured,Stellenbosch University,67,Postgraduate Diploma,Psychology,4,False
1240,Financial Services,Client A,1,1240,Female,24,Coloured,University of Cape Town,54,Bachelor of Arts,History,1,False
78,Financial Services,Client A,1,78,Female,26,Black,Stellenberg High School,60,National Senior Certificate,,1,False
28,Financial Services,Client A,1,28,Female,28,Indian,Stellenberg High School,70,National Senior Certificate,,1,False
1872,Financial Services,Client A,1,1872,Female,26,Asian,University of KwaZulu-Natal,59,Bachelor of Science,Computer Science,1,False
526,Financial Services,Client A,1,526,Female,19,Coloured,University of Johannesburg,51,Bachelor of Engineering Technology,Civil Engineering,1,False
726,Financial Services,Client A,1,726,Female,24,Asian,Stellenberg High School,58,National Senior Certificate,,3,False
56,Financial Services,Client A,1,56,Female,20,Asian,University of South Africa,52,Bachelor of Commerce,Law,1,False
639,Financial Services,Client A,1,639,Female,26,Black,Stellenberg High School,72,National Senior Certificate,,2,False
303,Financial Services,Client A,1,303,Female,29,Indian,Stellenberg High School,65,National Senior Certificate,,3,False
719,Financial Services,Client A,1,719,Female,30,Black,Stellenberg High School,69,National Senior Certificate,,1,False
1577,Financial Services,Client A,1,1577,Female,25,Asian,University of Pretoria,71,Bachelor of Commerce,"Accounting and Auditing, Finance, Taxation",3,False
625,Financial Services,Client A,1,625,Female,18,Indian,Stellenberg High School,51,National Senior Certificate,,1,False
8,Financial Services,Client A,1,8,Female,25,Black,University of Johannesburg,57,Bachelor of Science,"Biological Sciences, Chemistry",2,False
1281,Financial Services,Client A,1,1281,Female,25,Black,Stellenberg High School,61,National Senior Certificate,,1,False
804,Financial Services,Client A,1,804,Female,29,Indian,Stellenberg High School,53,National Senior Certificate,,2,False
1050,Financial Services,Client A,1,1050,Female,28,Indian,Stellenberg High School,62,National Senior Certificate,,5,True
337,Financial Services,Client A,1,337,Female,24,White,North-West University,63,Bachelor of Commerce,Operational Research,1,False
48,Financial Services,Client A,1,48,Female,30,Coloured,University of Johannesburg,66,Bachelor of Commerce,Economics,1,False
1927,Financial Services,Client A,1,1927,Female,25,White,University of KwaZulu-Natal,58,Postgraduate Diploma,Business and Management Studies,1,False
107,Financial Services,Client A,1,107,Female,28,Coloured,Stellenberg High School,74,National Senior Certificate,,1,False
350,Financial Services,Client A,1,350,Female,29,White,Nelson Mandela University,57,Bachelor of Technology,Information Technology,1,False
1080,Financial Services,Client A,1,1080,Female,22,Coloured,Stellenberg High School,73,National Senior Certificate,,3,False
239,Financial Services,Client A,1,239,Female,26,Black,Stellenberg High School,64,National Senior Certificate,,2,False
214,Financial Services,Client A,1,214,Female,31,White,Stellenberg High School,51,National Senior Certificate,,1,False
1145,Financial Services,Client A,1,1145,Female,28,White,Stellenberg High School,51,National Senior Certificate,,1,False
1624,Financial Services,Client A,1,1624,Female,29,White,Stellenberg High School,75,National Senior Certificate,,2,False
1478,Financial Services,Client A,1,1478,Female,20,Black,Nelson Mandela University,70,Bachelor of Technology,Accounting and Auditing,1,False
794,Financial Services,Client A,1,794,Female,30,Indian,Stellenbosch University,57,Bachelor of Science (Honours),Agriculture and Forestry,1,False
1097,Financial Services,Client A,1,1097,Female,31,Black,Stellenberg High School,66,National Senior Certificate,,1,False
2274,Financial Services,Client A,1,2274,Female,27,Asian,University of KwaZulu-Natal,51,Bachelor of Social Science,Psychology,3,False
1889,Financial Services,Client A,1,1889,Female,30,Asian,Stellenberg High School,73,National Senior Certificate,,3,False
2053,Financial Services,Client A,1,2053,Female,19,Asian,University of South Africa,56,Bachelor of Commerce,Law,5,True
346,Financial Services,Client A,1,346,Female,20,Indian,Stellenberg High School,58,National Senior Certificate,,4,False
524,Financial Services,Client A,1,524,Female,28,Asian,Stellenberg High School,63,National Senior Certificate,,4,False
233,Financial Services,Client A,1,233,Female,23,Coloured,Stellenbosch University,62,Postgraduate Diploma,"Medicine, Pharmaceutics and Pharmacology",3,False
645,Financial Services,Client A,1,645,Female,22,Indian,Stellenberg High School,58,National Senior Certificate,,2,False
1961,Financial Services,Client A,1,1961,Female,25,Asian,Stellenberg High School,63,National Senior Certificate,,2,False
1429,Financial Services,Client A,1,1429,Female,27,White,University of Johannesburg,61,Bachelor of Science,Mathematics,1,False
534,Financial Services,Client A,1,534,Female,22,Indian,Stellenberg High School,56,National Senior Certificate,,1,False
1962,Financial Services,Client A,1,1962,Female,25,Indian,Stellenbosch University,59,Bachelor of Commerce,Economics,3,False
604,Financial Services,Client A,1,604,Female,24,Indian,Stellenberg High School,74,National Senior Certificate,,2,False
1565,Financial Services,Client A,1,1565,Female,26,Black,University of Cape Town,52,Bachelor of Science,Information Technology,2,False
1427,Financial Services,Client A,1,1427,Female,19,Coloured,University of Cape Town,72,Bachelor of Science in Engineering,Chemical Engineering,1,False
1075,Financial Services,Client A,1,1075,Female,21,White,Stellenberg High School,74,National Senior Certificate,,1,False
2143,Financial Services,Client A,1,2143,Female,28,Indian,University of Pretoria,56,Doctor of Philosophy,"Accounting and Auditing, Risk Management",1,False
61,Financial Services,Client A,1,61,Female,32,White,Stellenbosch University,62,Postgraduate Diploma,Law,1,False
1638,Financial Services,Client A,1,1638,Female,29,Indian,Stellenberg High School,66,National Senior Certificate,,1,False
93,Financial Services,Client A,1,93,Female,19,Black,University of Johannesburg,59,Bachelor of Commerce,Accounting and Auditing,1,False
667,Financial Services,Client A,1,667,Female,28,Black,Stellenberg High School,74,National Senior Certificate,,1,False
1794,Financial Services,Client A,1,1794,Female,23,White,University of Johannesburg,52,Bachelor of Arts (Honours),"General Management, Human Resources",1,False
2074,Financial Services,Client A,1,2074,Female,23,White,Stellenberg High School,57,National Senior Certificate,,1,False
281,Financial Services,Client A,1,281,Female,26,Coloured,Stellenberg High School,54,National Senior Certificate,,3,False
1448,Financial Services,Client A,1,1448,Female,29,Coloured,Tshwane University of Technology,72,Bachelor of Technology,Information Technology,4,False
360,Financial Services,Client A,1,360,Female,31,Asian,Stellenberg High School,66,National Senior Certificate,,1,False
1467,Financial Services,Client A,1,1467,Female,29,White,University of Cape Town,73,Bachelor of Arts,,2,False
1398,Financial Services,Client A,1,1398,Female,25,White,University of Cape Town,66,Bachelor of Social Science,Sociology,1,False
1798,Financial Services,Client A,1,1798,Female,29,White,Stellenberg High School,63,National Senior Certificate,,1,False
848,Financial Services,Client A,1,848,Female,24,Coloured,Stellenbosch University,55,Bachelor of Economics,"Business and Management Studies, Economics",3,False
1207,Financial Services,Client A,1,1207,Female,19,Coloured,University of Johannesburg,63,Bachelor of Arts,Information Systems,5,True
1790,Financial Services,Client A,1,1790,Female,23,Coloured,Stellenberg High School,68,National Senior Certificate,,1,False
111,Financial Services,Client A,1,111,Female,31,Indian,Stellenbosch University,57,Bachelor of Music,"Education, Music",1,False
43,Financial Services,Client A,1,43,Female,26,Black,Stellenberg High School,50,National Senior Certificate,,2,False
126,Financial Services,Client A,1,126,Female,30,Indian,University of South Africa,62,Postgraduate Diploma,"Accounting and Auditing, Business and Management Studies",2,False
205,Financial Services,Client A,1,205,Female,32,White,University of Cape Town,73,Bachelor of Social Science (Honours),Law,2,False
53,Financial Services,Client A,1,53,Female,18,Black,University of South Africa,57,Bachelor of Arts,Communications and Public Relations,3,False
546,Financial Services,Client A,1,546,Female,27,White,Stellenberg High School,71,National Senior Certificate,,1,False
69,Financial Services,Client A,1,69,Female,27,Asian,Stellenberg High School,54,National Senior Certificate,,4,False
1476,Financial Services,Client A,1,1476,Female,28,Black,Stellenbosch University,58,Bachelor of Arts,,2,False
2013,Financial Services,Client A,1,2013,Female,27,Asian,University of Johannesburg,63,Bachelor of Engineering Technology,Civil Engineering,4,False
1610,Financial Services,Client A,1,1610,Female,21,White,University of Johannesburg,64,Bachelor of Education,Education,2,False
1425,Financial Services,Client A,1,1425,Female,24,Coloured,Stellenberg High School,56,National Senior Certificate,,1,False
184,Financial Services,Client A,1,184,Female,26,White,University of Cape Town,58,Bachelor of Music,"Music, Performing Arts",1,False
138,Financial Services,Client A,1,138,Female,23,Coloured,Stellenberg High School,55,National Senior Certificate,,2,False
900,Financial Services,Client A,1,900,Female,29,Coloured,Stellenbosch University,55,Bachelor of Logistics,Transport and Logistics,5,True
797,Financial Services,Client A,1,797,Female,18,White,Stellenberg High School,54,National Senior Certificate,,1,False
